2023-02-17-2626 20 2 14
2023-02-17-2627 40 4 11
2023-02-17-2628 40 4 16
2023-02-17-2629 40 4 19
2023-02-17-2630 20 2 16
2023-02-17-2631 40 4 11
2023-02-17-2632 20 2 2
2023-02-17-2633 20 2 0
2023-02-17-2634 20 2 8
2023-02-17-2635 40 4 3
2023-02-17-2636 40 4 10
2023-02-17-2637 40 4 9
2023-02-17-2638 20 2 15
2023-02-17-2639 20 2 0
2023-02-17-2640 40 4 20
2023-02-17-2641 40 4 12
2023-02-17-2642 20 2 19
2023-02-17-2643 20 2 2
2023-02-17-2644 40 4 9
2023-02-17-2645 40 4 8
2023-02-17-2646 20 2 0
2023-02-17-2647 40 4 2
2023-02-17-2648 20 2 5
2023-02-17-2649 40 4 19
2023-02-17-2650 40 4 20
2023-02-17-2651 20 2 2
2023-02-17-2652 40 4 5
2023-02-17-2653 40 4 2
2023-02-17-2654 40 4 7
2023-02-17-2655 20 2 17
2023-02-17-2656 20 2 6
2023-02-17-2657 40 4 6
2023-02-17-2658 20 2 20
2023-02-17-2659 20 2 11
2023-02-17-2660 40 4 21
2023-02-17-2661 40 4 14
2023-02-17-2662 40 4 17
2023-02-17-2663 20 2 19
2023-02-17-2664 20 2 11
2023-02-17-2665 20 2 6
2023-02-17-2666 20 2 10
2023-02-17-2667 20 2 18
2023-02-17-2668 40 4 18
2023-02-17-2669 40 4 18
2023-02-17-2670 40 4 9
2023-02-17-2671 40 4 18
2023-02-17-2672 20 2 13
2023-02-17-2673 20 2 4
2023-02-17-2674 40 4 3
2023-02-17-2675 20 2 9
2023-02-17-2676 40 4 11
2023-02-17-2677 20 2 0
2023-02-17-2678 20 2 11
2023-02-17-2679 20 2 15
2023-02-17-2680 40 4 9
2023-02-17-2681 20 2 16
2023-02-17-2682 40 4 10
2023-02-17-2683 20 2 20
2023-02-17-2684 20 2 12
2023-02-17-2685 40 4 0
2023-02-17-2686 40 4 11
2023-02-17-2687 20 2 2
2023-02-17-2688 40 4 21
2023-02-17-2689 20 2 17
2023-02-17-2690 20 2 19
2023-02-17-2691 20 2 9
2023-02-17-2692 40 4 6
2023-02-17-2693 40 4 22
2023-02-17-2694 40 4 15
2023-02-17-2695 20 2 18
2023-02-17-2696 20 2 13
2023-02-17-2697 20 2 2
2023-02-17-2698 40 4 11
2023-02-17-2699 20 2 5
2023-02-17-2700 40 4 11
2023-02-17-2701 20 2 5
2023-02-17-2702 20 2 9
2023-02-17-2703 20 2 7
2023-02-17-2704 20 2 6
2023-02-17-2705 40 4 7
2023-02-17-2706 20 2 12
2023-02-17-2707 40 4 18
2023-02-17-2708 20 2 1
2023-02-17-2709 20 2 6
2023-02-17-2710 20 2 10
2023-02-17-2711 20 2 17
2023-02-17-2712 40 4 8
2023-02-17-2713 40 4 13
2023-02-17-2714 20 2 4
2023-02-17-2715 40 4 16
2023-02-17-2716 40 4 15
2023-02-17-2717 40 4 20
2023-02-17-2718 20 2 20
2023-02-17-2719 20 2 14
2023-02-17-2720 40 4 9
2023-02-17-2721 40 4 11
2023-02-17-2722 20 2 5
2023-02-17-2723 40 4 11
2023-02-17-2724 20 2 6
2023-02-17-2725 40 4 9
2023-02-17-2726 40 4 22
2023-02-17-2727 20 2 7
2023-02-17-2728 40 4 0
2023-02-17-2729 40 4 6
2023-02-17-2730 40 4 11
2023-02-17-2731 20 2 5
2023-02-17-2732 20 2 16
2023-02-17-2733 40 4 9
2023-02-17-2734 40 4 3
2023-02-17-2735 20 2 17
2023-02-17-2736 20 2 14
2023-02-17-2737 40 4 12
2023-02-17-2738 40 4 10
2023-02-17-2739 20 2 5
2023-02-17-2740 20 2 19
2023-02-17-2741 40 4 22
2023-02-17-2742 20 2 19
2023-02-17-2743 40 4 13
2023-02-17-2744 40 4 6
2023-02-17-2745 20 2 10
2023-02-17-2746 20 2 6
2023-02-17-2747 40 4 19
2023-02-17-2748 40 4 10
2023-02-17-2749 40 4 10
2023-02-17-2750 40 4 6
2023-02-17-2751 20 2 9
2023-02-17-2752 20 2 14
2023-02-17-2753 20 2 11
2023-02-17-2754 20 2 8
2023-02-17-2755 40 4 8
2023-02-17-2756 40 4 18
2023-02-17-2757 40 4 8
2023-02-17-2758 40 4 4
2023-02-17-2759 40 4 11
2023-02-17-2760 20 2 2
2023-02-17-2761 40 4 17
2023-02-17-2762 20 2 9
2023-02-17-2763 20 2 5
2023-02-17-2764 20 2 2
2023-02-17-2765 20 2 4
2023-02-17-2766 40 4 5
2023-02-17-2767 20 2 17
2023-02-17-2768 20 2 6
2023-02-17-2769 20 2 8
2023-02-17-2770 20 2 9
2023-02-17-2771 20 2 1
2023-02-17-2772 20 2 11
2023-02-17-2773 40 4 12
2023-02-17-2774 20 2 12
2023-02-17-2775 40 4 4
2023-02-17-2776 40 4 6
2023-02-17-2777 40 4 5
2023-02-17-2778 40 4 3
2023-02-17-2779 40 4 1
2023-02-17-2780 20 2 8
2023-02-17-2781 20 2 19
2023-02-17-2782 20 2 7
2023-02-17-2783 20 2 15
2023-02-17-2784 40 4 1
2023-02-17-2785 40 4 20
2023-02-17-2786 20 2 0
2023-02-17-2787 40 4 16
2023-02-17-2788 40 4 9
2023-02-17-2789 40 4 1
2023-02-17-2790 20 2 4
2023-02-17-2791 20 2 9
2023-02-17-2792 40 4 10
2023-02-17-2793 40 4 5
2023-02-17-2794 20 2 7
2023-02-17-2795 20 2 2
2023-02-17-2796 20 2 2
2023-02-17-2797 20 2 16
2023-02-17-2798 40 4 11
2023-02-17-2799 40 4 17
2023-02-17-2800 20 2 9
2023-02-17-2801 40 4 7
2023-02-17-2802 40 4 6
2023-02-17-2803 40 4 18
2023-02-17-2804 20 2 1
2023-02-17-2805 20 2 3
2023-02-17-2806 40 4 14
2023-02-17-2807 20 2 16
2023-02-17-2808 20 2 4
2023-02-17-2809 20 2 13
2023-02-17-2810 20 2 13
2023-02-17-2811 20 2 0
2023-02-17-2812 20 2 5
2023-02-17-2813 40 4 1
2023-02-17-2814 20 2 9
2023-02-17-2815 40 4 10
2023-02-17-2816 20 2 1
2023-02-17-2817 40 4 18
2023-02-17-2818 40 4 4
2023-02-17-2819 20 2 13
2023-02-17-2820 40 4 12
2023-02-17-2821 20 2 2
2023-02-17-2822 40 4 1
2023-02-17-2823 40 4 18
2023-02-17-2824 40 4 12
2023-02-17-2825 20 2 4
2023-02-17-2826 20 2 9
2023-02-17-2827 40 4 4
2023-02-17-2828 40 4 6
2023-02-17-2829 40 4 17
2023-02-17-2830 20 2 8
2023-02-17-2831 20 2 8
2023-02-17-2832 20 2 13
2023-02-17-2833 20 2 12
2023-02-17-2834 40 4 14
2023-02-17-2835 40 4 17
2023-02-17-2836 20 2 6
2023-02-17-2837 20 2 0
2023-02-17-2838 40 4 5
2023-02-17-2839 20 2 16
2023-02-17-2840 20 2 7
2023-02-17-2841 40 4 21
2023-02-17-2842 40 4 18
2023-02-17-2843 20 2 18
2023-02-17-2844 20 2 11
2023-02-17-2845 20 2 10
2023-02-17-2846 40 4 4
2023-02-17-2847 20 2 11
2023-02-17-2848 20 2 6
2023-02-17-2849 40 4 9
2023-02-17-2850 20 2 0
2023-02-17-2851 20 2 19
2023-02-17-2852 40 4 16
2023-02-17-2853 20 2 19
2023-02-17-2854 20 2 1
2023-02-17-2855 40 4 4
2023-02-17-2856 40 4 16
2023-02-17-2857 20 2 2
2023-02-17-2858 40 4 0
2023-02-17-2859 20 2 8
2023-02-17-2860 20 2 12
2023-02-17-2861 40 4 13
2023-02-17-2862 40 4 10
2023-02-17-2863 40 4 11
2023-02-17-2864 40 4 22
2023-02-17-2865 20 2 12
2023-02-17-2866 40 4 2
2023-02-17-2867 40 4 22
2023-02-17-2868 40 4 13
2023-02-17-2869 20 2 14
2023-02-17-2870 40 4 18
2023-02-17-2871 20 2 0
2023-02-17-2872 20 2 6
2023-02-17-2873 20 2 12
2023-02-17-2874 20 2 15
2023-02-17-2875 20 2 13
2023-02-17-2876 40 4 1
2023-02-17-2877 40 4 7
2023-02-17-2878 20 2 19
2023-02-17-2879 20 2 11
2023-02-17-2880 20 2 4
2023-02-17-2881 40 4 20
2023-02-17-2882 20 2 18
2023-02-17-2883 20 2 2
2023-02-17-2884 40 4 11
2023-02-17-2885 20 2 1
2023-02-17-2886 40 4 15
2023-02-17-2887 20 2 11
2023-02-17-2888 40 4 2
2023-02-17-2889 40 4 14
2023-02-17-2890 40 4 18
2023-02-17-2891 20 2 5
2023-02-17-2892 40 4 3
2023-02-17-2893 40 4 17
2023-02-17-2894 20 2 6
2023-02-17-2895 40 4 17
2023-02-17-2896 40 4 2
2023-02-17-2897 20 2 7
2023-02-17-2898 40 4 3
2023-02-17-2899 40 4 13
2023-02-17-2900 40 4 15
2023-02-17-2901 40 4 22
2023-02-17-2902 40 4 16
2023-02-17-2903 40 4 22
2023-02-17-2904 20 2 2
2023-02-17-2905 40 4 17
2023-02-17-2906 40 4 2
2023-02-17-2907 20 2 20
2023-02-17-2908 20 2 2
2023-02-17-2909 40 4 4
2023-02-17-2910 40 4 10
2023-02-17-2911 40 4 1
2023-02-17-2912 20 2 3
2023-02-17-2913 40 4 5
2023-02-17-2914 40 4 17
2023-02-17-2915 40 4 9
2023-02-17-2916 20 2 12
2023-02-17-2917 20 2 3
2023-02-17-2918 40 4 22
2023-02-17-2919 20 2 0
2023-02-17-2920 20 2 9
2023-02-17-2921 40 4 21
2023-02-17-2922 20 2 14
2023-02-17-2923 20 2 2
2023-02-17-2924 40 4 13
2023-02-17-2925 40 4 10
2023-02-17-2926 20 2 20
2023-02-17-2927 40 4 5
2023-02-17-2928 20 2 16
2023-02-17-2929 20 2 15
2023-02-17-2930 40 4 17
2023-02-17-2931 40 4 20
2023-02-17-2932 20 2 17
2023-02-17-2933 40 4 3
2023-02-17-2934 20 2 19
2023-02-17-2935 20 2 19
2023-02-17-2936 20 2 11
2023-02-17-2937 20 2 5
2023-02-17-2938 40 4 15
2023-02-17-2939 20 2 2
2023-02-17-2940 20 2 5
2023-02-17-2941 20 2 2
2023-02-17-2942 20 2 15
2023-02-17-2943 20 2 5
2023-02-17-2944 20 2 15
2023-02-17-2945 40 4 19
2023-02-17-2946 20 2 16
2023-02-17-2947 40 4 13
2023-02-17-2948 40 4 22
2023-02-17-2949 20 2 18
2023-02-17-2950 20 2 7
2023-02-17-2951 40 4 2
2023-02-17-2952 40 4 11
2023-02-17-2953 20 2 12
2023-02-17-2954 40 4 10
2023-02-17-2955 20 2 7
2023-02-17-2956 40 4 17
2023-02-17-2957 40 4 5
2023-02-17-2958 20 2 12
2023-02-17-2959 20 2 7
2023-02-17-2960 40 4 17
2023-02-17-2961 20 2 7
2023-02-17-2962 40 4 5
2023-02-17-2963 40 4 7
2023-02-17-2964 20 2 20
2023-02-17-2965 20 2 7
2023-02-17-2966 40 4 5
2023-02-17-2967 40 4 15
2023-02-17-2968 20 2 9
2023-02-17-2969 40 4 11
2023-02-17-2970 20 2 8
2023-02-17-2971 20 2 16
2023-02-17-2972 20 2 17
2023-02-17-2973 40 4 15
2023-02-17-2974 20 2 5
2023-02-17-2975 40 4 18
2023-02-17-2976 40 4 19
2023-02-17-2977 20 2 4
2023-02-17-2978 40 4 21
2023-02-17-2979 40 4 7
2023-02-17-2980 20 2 15
2023-02-17-2981 20 2 19
2023-02-17-2982 20 2 3
2023-02-17-2983 20 2 2
2023-02-17-2984 20 2 8
2023-02-17-2985 40 4 4
2023-02-17-2986 20 2 3
2023-02-17-2987 20 2 17
2023-02-17-2988 20 2 1
2023-02-17-2989 20 2 14
2023-02-17-2990 20 2 9
2023-02-17-2991 40 4 11
2023-02-17-2992 40 4 0
2023-02-17-2993 40 4 12
2023-02-17-2994 40 4 2
2023-02-17-2995 20 2 9
2023-02-17-2996 40 4 20
2023-02-17-2997 40 4 13
2023-02-17-2998 20 2 19
2023-02-17-2999 20 2 10
2023-02-17-3000 20 2 8
2023-02-17-3001 40 4 5
2023-02-17-3002 40 4 22
2023-02-17-3003 40 4 1
2023-02-17-3004 20 2 13
2023-02-17-3005 20 2 5
2023-02-17-3006 20 2 6
2023-02-17-3007 20 2 20
2023-02-17-3008 40 4 19
2023-02-17-3009 40 4 19
2023-02-17-3010 20 2 14
2023-02-17-3011 40 4 2
2023-02-17-3012 40 4 14
2023-02-17-3013 40 4 9
2023-02-17-3014 20 2 2
2023-02-17-3015 40 4 15
2023-02-17-3016 20 2 4
2023-02-17-3017 20 2 11
2023-02-17-3018 40 4 4
2023-02-17-3019 40 4 19
2023-02-17-3020 20 2 0
2023-02-17-3021 40 4 4
2023-02-17-3022 40 4 17
2023-02-17-3023 20 2 18
2023-02-17-3024 20 2 1
2023-02-17-3025 40 4 11
2023-02-17-3026 20 2 4
2023-02-17-3027 20 2 12
2023-02-17-3028 20 2 17
2023-02-17-3029 40 4 22
2023-02-17-3030 20 2 0
2023-02-17-3031 40 4 19
2023-02-17-3032 40 4 2
2023-02-17-3033 20 2 16
2023-02-17-3034 40 4 20
2023-02-17-3035 40 4 13
2023-02-17-3036 40 4 16
2023-02-17-3037 20 2 12
2023-02-17-3038 20 2 2
2023-02-17-3039 20 2 8
2023-02-17-3040 20 2 6
2023-02-17-3041 20 2 10
2023-02-17-3042 20 2 5
2023-02-17-3043 40 4 5
2023-02-17-3044 20 2 15
2023-02-17-3045 20 2 11
2023-02-17-3046 40 4 3
2023-02-17-3047 20 2 5
2023-02-17-3048 40 4 17
2023-02-17-3049 20 2 1
2023-02-17-3050 20 2 10
2023-02-17-3051 20 2 5
2023-02-17-3052 20 2 18
2023-02-17-3053 20 2 1
2023-02-17-3054 40 4 20
2023-02-17-3055 40 4 9
2023-02-17-3056 20 2 15
2023-02-17-3057 40 4 16
2023-02-17-3058 40 4 17
2023-02-17-3059 20 2 14
2023-02-17-3060 20 2 13
2023-02-17-3061 40 4 12
2023-02-17-3062 20 2 13
2023-02-17-3063 40 4 3
2023-02-17-3064 20 2 4
2023-02-17-3065 20 2 17
2023-02-17-3066 20 2 3
2023-02-17-3067 40 4 15
2023-02-17-3068 40 4 17
2023-02-17-3069 20 2 16
2023-02-17-3070 20 2 6
2023-02-17-3071 20 2 0
2023-02-17-3072 40 4 3
2023-02-17-3073 20 2 14
2023-02-17-3074 20 2 2
2023-02-17-3075 40 4 4
2023-02-17-3076 40 4 21
2023-02-17-3077 20 2 8
2023-02-17-3078 40 4 10
2023-02-17-3079 20 2 8
2023-02-17-3080 20 2 14
2023-02-17-3081 40 4 15
2023-02-17-3082 40 4 9
2023-02-17-3083 40 4 21
2023-02-17-3084 40 4 14
2023-02-17-3085 20 2 15
2023-02-17-3086 40 4 15
2023-02-17-3087 20 2 11
2023-02-17-3088 20 2 16
2023-02-17-3089 40 4 6
2023-02-17-3090 40 4 17
2023-02-17-3091 20 2 17
2023-02-17-3092 20 2 4
2023-02-17-3093 40 4 13
2023-02-17-3094 40 4 5
2023-02-17-3095 40 4 6
2023-02-17-3096 40 4 1
2023-02-17-3097 20 2 12
2023-02-17-3098 40 4 3
2023-02-17-3099 40 4 14
2023-02-17-3100 40 4 19
2023-02-17-3101 20 2 5
2023-02-17-3102 20 2 15
2023-02-17-3103 40 4 15
2023-02-17-3104 40 4 8
2023-02-17-3105 40 4 2
2023-02-17-3106 20 2 19
2023-02-17-3107 20 2 5
2023-02-17-3108 40 4 16
2023-02-17-3109 20 2 10
2023-02-17-3110 40 4 12
2023-02-17-3111 20 2 18
2023-02-17-3112 20 2 6
2023-02-17-3113 20 2 15
2023-02-17-3114 20 2 8
2023-02-17-3115 20 2 11
2023-02-17-3116 20 2 15
2023-02-17-3117 20 2 20
2023-02-17-3118 20 2 14
2023-02-17-3119 40 4 7
2023-02-17-3120 40 4 10
2023-02-17-3121 40 4 5
2023-02-17-3122 40 4 19
2023-02-17-3123 20 2 12
2023-02-17-3124 20 2 13
2023-02-17-3125 40 4 17
2023-02-17-3126 40 4 12
2023-02-17-3127 40 4 17
2023-02-17-3128 20 2 4
2023-02-17-3129 40 4 2
2023-02-17-3130 20 2 8
2023-02-17-3131 40 4 9
2023-02-17-3132 40 4 19
2023-02-17-3133 40 4 16
2023-02-17-3134 20 2 3
2023-02-17-3135 40 4 21
2023-02-17-3136 20 2 11
2023-02-17-3137 20 2 11
2023-02-17-3138 40 4 20
2023-02-17-3139 20 2 14
2023-02-17-3140 20 2 16
2023-02-17-3141 20 2 5
2023-02-17-3142 20 2 19
2023-02-17-3143 20 2 2
2023-02-17-3144 20 2 15
2023-02-17-3145 20 2 12
2023-02-17-3146 40 4 16
2023-02-17-3147 40 4 12
2023-02-17-3148 40 4 9
2023-02-17-3149 20 2 15
2023-02-17-3150 40 4 15
2023-02-17-3151 40 4 22
2023-02-17-3152 40 4 11
2023-02-17-3153 40 4 16
2023-02-17-3154 40 4 10
2023-02-17-3155 40 4 9
2023-02-17-3156 20 2 13
2023-02-17-3157 20 2 6
2023-02-17-3158 20 2 1
2023-02-17-3159 20 2 9
2023-02-17-3160 40 4 13
2023-02-17-3161 20 2 2
2023-02-17-3162 40 4 21
2023-02-17-3163 20 2 11
2023-02-17-3164 20 2 10
2023-02-17-3165 40 4 2
2023-02-17-3166 20 2 1
2023-02-17-3167 40 4 1
2023-02-17-3168 40 4 7
2023-02-17-3169 40 4 13
2023-02-17-3170 40 4 11
2023-02-17-3171 20 2 2
2023-02-17-3172 20 2 12
2023-02-17-3173 40 4 12
2023-02-17-3174 40 4 17
2023-02-17-3175 20 2 6
2023-02-17-3176 20 2 8
2023-02-17-3177 40 4 5
2023-02-17-3178 20 2 14
2023-02-17-3179 40 4 0
2023-02-17-3180 20 2 4
2023-02-17-3181 40 4 5
2023-02-17-3182 20 2 19
2023-02-17-3183 40 4 0
2023-02-17-3184 40 4 5
2023-02-17-3185 20 2 16
2023-02-17-3186 20 2 19
2023-02-17-3187 20 2 14
2023-02-17-3188 40 4 21
2023-02-17-3189 20 2 1
2023-02-17-3190 40 4 10
2023-02-17-3191 40 4 17
2023-02-17-3192 20 2 6
2023-02-17-3193 20 2 15
2023-02-17-3194 40 4 10
2023-02-17-3195 20 2 16
2023-02-17-3196 20 2 19
2023-02-17-3197 20 2 16
2023-02-17-3198 20 2 2
2023-02-17-3199 20 2 18
2023-02-17-3200 40 4 3
2023-02-17-3201 20 2 0
2023-02-17-3202 40 4 18
2023-02-17-3203 40 4 0
2023-02-17-3204 40 4 19
2023-02-17-3205 20 2 16
2023-02-17-3206 40 4 10
2023-02-17-3207 20 2 9
2023-02-17-3208 20 2 11
2023-02-17-3209 20 2 1
2023-02-17-3210 20 2 1
2023-02-17-3211 20 2 18
2023-02-17-3212 40 4 9
2023-02-17-3213 40 4 3
2023-02-17-3214 40 4 11
2023-02-17-3215 40 4 4
2023-02-17-3216 20 2 16
2023-02-17-3217 40 4 7
2023-02-17-3218 40 4 0
2023-02-17-3219 40 4 6
2023-02-17-3220 40 4 5
2023-02-17-3221 20 2 17
2023-02-17-3222 40 4 4
2023-02-17-3223 40 4 3
2023-02-17-3224 20 2 3
2023-02-17-3225 40 4 12
2023-02-17-3226 20 2 19
2023-02-17-3227 40 4 17
2023-02-17-3228 40 4 18
2023-02-17-3229 40 4 4
2023-02-17-3230 40 4 9
2023-02-17-3231 40 4 4
2023-02-17-3232 20 2 6
2023-02-17-3233 20 2 13
2023-02-17-3234 20 2 14
2023-02-17-3235 40 4 15
2023-02-17-3236 20 2 10
2023-02-17-3237 40 4 6
2023-02-17-3238 20 2 2
2023-02-17-3239 20 2 3
2023-02-17-3240 40 4 17
2023-02-17-3241 20 2 16
2023-02-17-3242 40 4 20
2023-02-17-3243 40 4 7
2023-02-17-3244 40 4 19
2023-02-17-3245 40 4 9
2023-02-17-3246 40 4 12
2023-02-17-3247 40 4 7
2023-02-17-3248 40 4 6
2023-02-17-3249 40 4 18
2023-02-17-3250 20 2 9
2023-02-17-3251 20 2 20
2023-02-17-3252 40 4 18
2023-02-17-3253 40 4 14
2023-02-17-3254 20 2 13
2023-02-17-3255 20 2 12
2023-02-17-3256 40 4 18
2023-02-17-3257 40 4 14
2023-02-17-3258 20 2 1
2023-02-17-3259 40 4 7
2023-02-17-3260 40 4 4
2023-02-17-3261 40 4 22
2023-02-17-3262 20 2 7
2023-02-17-3263 20 2 1
2023-02-17-3264 20 2 20
2023-02-17-3265 40 4 21
2023-02-17-3266 20 2 9
2023-02-17-3267 40 4 2
2023-02-17-3268 40 4 5
2023-02-17-3269 40 4 19
2023-02-17-3270 20 2 20
2023-02-17-3271 40 4 5
2023-02-17-3272 40 4 9
2023-02-17-3273 40 4 18
2023-02-17-3274 40 4 14
2023-02-17-3275 40 4 14
2023-02-17-3276 40 4 20
2023-02-17-3277 40 4 0
2023-02-17-3278 40 4 0
2023-02-17-3279 40 4 5
2023-02-17-3280 20 2 8
2023-02-17-3281 40 4 21
2023-02-17-3282 20 2 11
2023-02-17-3283 20 2 14
2023-02-17-3284 20 2 3
2023-02-17-3285 40 4 21
2023-02-17-3286 40 4 12
2023-02-17-3287 20 2 6
2023-02-17-3288 40 4 9
2023-02-17-3289 20 2 2
2023-02-17-3290 20 2 8
2023-02-17-3291 20 2 8
2023-02-17-3292 20 2 5
2023-02-17-3293 20 2 16
2023-02-17-3294 40 4 20
2023-02-17-3295 40 4 13
2023-02-17-3296 20 2 10
2023-02-17-3297 20 2 4
2023-02-17-3298 40 4 21
2023-02-17-3299 20 2 14
2023-02-17-3300 20 2 11
2023-02-17-3301 40 4 3
2023-02-17-3302 20 2 16
2023-02-17-3303 40 4 14
2023-02-17-3304 20 2 11
2023-02-17-3305 40 4 8
2023-02-17-3306 40 4 5
2023-02-17-3307 20 2 7
2023-02-17-3308 40 4 9
2023-02-17-3309 40 4 0
2023-02-17-3310 20 2 2
2023-02-17-3311 20 2 13
2023-02-17-3312 20 2 3
2023-02-17-3313 40 4 10
2023-02-17-3314 20 2 14
2023-02-17-3315 20 2 11
2023-02-17-3316 40 4 20
2023-02-17-3317 20 2 11
2023-02-17-3318 20 2 14
2023-02-17-3319 40 4 22
2023-02-17-3320 40 4 22
2023-02-17-3321 40 4 9
2023-02-17-3322 20 2 10
2023-02-17-3323 20 2 5
2023-02-17-3324 20 2 4
2023-02-17-3325 40 4 2
2023-02-17-3326 40 4 4
2023-02-17-3327 40 4 10
2023-02-17-3328 40 4 20
2023-02-17-3329 20 2 3
2023-02-17-3330 40 4 6
2023-02-17-3331 40 4 0
2023-02-17-3332 20 2 8
2023-02-17-3333 40 4 4
2023-02-17-3334 40 4 14
2023-02-17-3335 20 2 18
2023-02-17-3336 20 2 0
2023-02-17-3337 20 2 10
2023-02-17-3338 20 2 19
2023-02-17-3339 40 4 14
2023-02-17-3340 40 4 3
2023-02-17-3341 40 4 3
2023-02-17-3342 20 2 20
2023-02-17-3343 20 2 4
2023-02-17-3344 20 2 1
2023-02-17-3345 40 4 6
2023-02-17-3346 40 4 22
2023-02-17-3347 40 4 18
2023-02-17-3348 20 2 3
2023-02-17-3349 20 2 15
2023-02-17-3350 20 2 18
2023-02-17-3351 20 2 5
2023-02-17-3352 40 4 5
2023-02-17-3353 20 2 4
2023-02-17-3354 20 2 13
2023-02-17-3355 20 2 1
2023-02-17-3356 40 4 13
2023-02-17-3357 40 4 0
2023-02-17-3358 40 4 19
2023-02-17-3359 40 4 20
2023-02-17-3360 20 2 14
2023-02-17-3361 20 2 12
2023-02-17-3362 20 2 13
2023-02-17-3363 40 4 16
2023-02-17-3364 20 2 11
2023-02-17-3365 20 2 18
2023-02-17-3366 40 4 2
2023-02-17-3367 20 2 10
2023-02-17-3368 40 4 16
2023-02-17-3369 40 4 3
2023-02-17-3370 40 4 1
2023-02-17-3371 40 4 13
2023-02-17-3372 20 2 2
2023-02-17-3373 40 4 19
2023-02-17-3374 40 4 12
2023-02-17-3375 20 2 3
2023-02-17-3376 20 2 9
2023-02-17-3377 20 2 18
2023-02-17-3378 40 4 0
2023-02-17-3379 40 4 12
2023-02-17-3380 20 2 5
2023-02-17-3381 40 4 9
2023-02-17-3382 40 4 5
2023-02-17-3383 20 2 11
2023-02-17-3384 20 2 1
2023-02-17-3385 20 2 2
2023-02-17-3386 20 2 6
2023-02-17-3387 40 4 8
2023-02-17-3388 20 2 5
2023-02-17-3389 20 2 16
2023-02-17-3390 40 4 8
2023-02-17-3391 20 2 6
2023-02-17-3392 20 2 5
2023-02-17-3393 40 4 0
2023-02-17-3394 40 4 14
2023-02-17-3395 20 2 8
2023-02-17-3396 40 4 1
2023-02-17-3397 20 2 20
2023-02-17-3398 20 2 2
2023-02-17-3399 40 4 19
2023-02-17-3400 20 2 11
2023-02-17-3401 20 2 16
2023-02-17-3402 40 4 1
2023-02-17-3403 40 4 16
2023-02-17-3404 20 2 3
2023-02-17-3405 20 2 0
2023-02-17-3406 40 4 1
2023-02-17-3407 20 2 15
2023-02-17-3408 40 4 19
2023-02-17-3409 40 4 0
2023-02-17-3410 20 2 3
2023-02-17-3411 40 4 17
2023-02-17-3412 40 4 0
2023-02-17-3413 20 2 17
2023-02-17-3414 40 4 16
2023-02-17-3415 20 2 10
2023-02-17-3416 20 2 12
2023-02-17-3417 20 2 15
2023-02-17-3418 20 2 9
2023-02-17-3419 20 2 1
2023-02-17-3420 20 2 5
2023-02-17-3421 40 4 18
2023-02-17-3422 20 2 7
2023-02-17-3423 20 2 14
2023-02-17-3424 20 2 0
2023-02-17-3425 40 4 18
2023-02-17-3426 20 2 19
2023-02-17-3427 40 4 22
2023-02-17-3428 20 2 3
2023-02-17-3429 20 2 15
2023-02-17-3430 40 4 11
2023-02-17-3431 20 2 11
2023-02-17-3432 40 4 16
2023-02-17-3433 40 4 14
2023-02-17-3434 40 4 4
2023-02-17-3435 20 2 16
2023-02-17-3436 20 2 13
2023-02-17-3437 40 4 5
2023-02-17-3438 20 2 7
2023-02-17-3439 20 2 18
2023-02-17-3440 40 4 4
2023-02-17-3441 20 2 4
2023-02-17-3442 20 2 14
2023-02-17-3443 40 4 1
2023-02-17-3444 20 2 5
2023-02-17-3445 40 4 14
2023-02-17-3446 40 4 20
2023-02-17-3447 20 2 12
2023-02-17-3448 20 2 15
2023-02-17-3449 20 2 10
2023-02-17-3450 40 4 5
2023-02-17-3451 20 2 3
2023-02-17-3452 40 4 19
2023-02-17-3453 40 4 21
2023-02-17-3454 40 4 0
2023-02-17-3455 20 2 0
2023-02-17-3456 40 4 15
2023-02-17-3457 40 4 3
2023-02-17-3458 40 4 15
2023-02-17-3459 20 2 9
2023-02-17-3460 40 4 9
2023-02-17-3461 40 4 10
2023-02-17-3462 20 2 7
2023-02-17-3463 40 4 0
2023-02-17-3464 20 2 12
2023-02-17-3465 40 4 3
2023-02-17-3466 20 2 20
2023-02-17-3467 20 2 16
2023-02-17-3468 20 2 12
2023-02-17-3469 40 4 4
2023-02-17-3470 40 4 7
2023-02-17-3471 40 4 6
2023-02-17-3472 20 2 0
2023-02-17-3473 40 4 22
2023-02-17-3474 20 2 15
2023-02-17-3475 20 2 9
2023-02-17-3476 40 4 18
2023-02-17-3477 20 2 15
2023-02-17-3478 40 4 17
2023-02-17-3479 40 4 18
2023-02-17-3480 20 2 19
2023-02-17-3481 20 2 11
2023-02-17-3482 20 2 3
2023-02-17-3483 20 2 2
2023-02-17-3484 20 2 4
2023-02-17-3485 20 2 0
2023-02-17-3486 40 4 6
2023-02-17-3487 40 4 6
2023-02-17-3488 20 2 7
2023-02-17-3489 20 2 7
2023-02-17-3490 20 2 1
2023-02-17-3491 20 2 12
2023-02-17-3492 40 4 14
2023-02-17-3493 20 2 8
2023-02-17-3494 20 2 10
2023-02-17-3495 40 4 18
2023-02-17-3496 20 2 13
2023-02-17-3497 40 4 10
2023-02-17-3498 20 2 17
2023-02-17-3499 20 2 19
2023-02-17-3500 20 2 8
